"","prop_sampled","sim_num","method","(Intercept)","age"
"744",0.057,107,"rake",3.54841828387234e-74,3.55656959384802e-73
"745",0.057,107,"strat",3.87498409739505e-80,4.82245285687445e-78
"746",0.057,107,"calib",1.86539989405921e-53,6.46703668758925e-54
"747",0.057,107,"lasso",5.15143432837897e-68,3.59404165106287e-62
"748",0.057,107,"logit",5.97069618968182e-105,2.00183506617761e-105
"749",0.057,107,"bart",1.36155507260478e-77,1.17610437467062e-74
"750",0.057,108,"none",2.2779958225493e-59,1.93697085344798e-50
"751",0.057,108,"rake",3.63803116285514e-76,3.16475778606948e-76
"752",0.057,108,"strat",1.71992603990431e-77,3.76883692175207e-75
"753",0.057,108,"calib",1.34078171778496e-85,6.12612780179733e-76
"754",0.057,108,"lasso",9.04000441565817e-66,7.21380733296304e-60
"755",0.057,108,"logit",1.12751827240784e-100,2.79058415048079e-105
"756",0.057,108,"bart",1.14431818199005e-81,2.08156382960778e-80
"757",0.057,109,"none",2.78338750749362e-51,1.2687784880815e-42
"758",0.057,109,"rake",5.22994762943449e-62,3.08666228722113e-60
"759",0.057,109,"strat",6.04030446402921e-58,8.9560324871222e-52
"760",0.057,109,"calib",7.17540391619889e-09,1.28925179228768e-07
"761",0.057,109,"lasso",5.48183079704089e-67,4.75213841089926e-60
"762",0.057,109,"logit",2.89176613715194e-76,4.32976626855475e-82
"763",0.057,109,"bart",1.86742394571502e-44,4.5288855188292e-38
"764",0.057,110,"none",5.73096026966317e-59,9.77481676339268e-50
"765",0.057,110,"rake",8.56746027225604e-97,9.1246317630219e-98
"766",0.057,110,"strat",9.53473033118543e-106,1.28324242016752e-105
"767",0.057,110,"calib",7.23826588514754e-83,1.62813007121666e-62
"768",0.057,110,"lasso",6.40641016587942e-55,2.40206339447851e-48
"769",0.057,110,"logit",0,0
"770",0.057,110,"bart",4.77150105715378e-103,4.82159731522865e-102
"771",0.057,111,"none",1.91879406723048e-51,3.65558919605872e-43
"772",0.057,111,"rake",7.43953765485481e-73,4.49365186091293e-72
"773",0.057,111,"strat",3.12482604585103e-68,1.79436195167997e-66
"774",0.057,111,"calib",5.17791463773743e-102,1.03289562520353e-82
"775",0.057,111,"lasso",2.7087711623399e-68,1.10624577339487e-62
"776",0.057,111,"logit",2.02153916165765e-82,3.18680087071438e-84
"777",0.057,111,"bart",3.58086259475175e-78,1.60803285633859e-76
"778",0.057,112,"none",6.01262546634427e-66,1.4470848247169e-55
"779",0.057,112,"rake",2.08654812361187e-117,2.45946440613743e-117
"780",0.057,112,"strat",4.09700041132052e-120,1.01809297996643e-120
"781",0.057,112,"calib",2.0344908684286e-49,1.00639704155289e-45
"782",0.057,112,"lasso",4.01001267072675e-74,4.71153332740523e-65
"783",0.057,112,"logit",5.77064740593246e-123,8.69677706568201e-132
"784",0.057,112,"bart",1.94358595311344e-122,4.54582273514573e-124
"785",0.057,113,"none",4.92151261660295e-48,5.51828088690265e-39
"786",0.057,113,"rake",6.56956470571431e-47,1.51128403914939e-43
"787",0.057,113,"strat",4.25904281386988e-49,9.07604045315976e-43
"788",0.057,113,"calib",1.04426422204974e-39,2.3894287757258e-30
"789",0.057,113,"lasso",1.13403070055159e-48,3.51153063755656e-42
"790",0.057,113,"logit",4.29096212061809e-138,1.21285948062885e-149
"791",0.057,113,"bart",1.52787589292248e-41,1.0304779437821e-35
"792",0.057,114,"none",4.68243973081473e-63,3.21348537470742e-54
"793",0.057,114,"rake",5.63576155650676e-84,1.2480207856207e-84
"794",0.057,114,"strat",6.14773560997737e-69,1.28748547573105e-64
"795",0.057,114,"calib",6.36676885533941e-15,6.49691508552928e-15
"796",0.057,114,"lasso",1.25942357037527e-79,1.24738414467173e-70
"797",0.057,114,"logit",2.77493858855317e-115,1.89451073386449e-124
"798",0.057,114,"bart",4.61990855104293e-52,1.58927060508305e-46
"799",0.057,115,"none",1.24059416522568e-54,3.63863956268227e-45
"800",0.057,115,"rake",3.51803642270965e-124,5.70647164875848e-127
"801",0.057,115,"strat",8.12260814845547e-65,3.73923185222127e-58
"802",0.057,115,"calib",1.40034264929064e-81,4.3339299382514e-79
"803",0.057,115,"lasso",5.01497048966215e-51,1.28333382481926e-43
"804",0.057,115,"logit",2.21798973629497e-122,3.53764912980174e-127
"805",0.057,115,"bart",5.06827129163703e-48,5.34148471745496e-41
"806",0.057,116,"none",8.21158660850789e-62,2.22635704192328e-53
"807",0.057,116,"rake",4.75802959223727e-66,2.47835806179593e-67
"808",0.057,116,"strat",1.66005748208805e-82,1.72592105965629e-82
"809",0.057,116,"calib",3.68627983015648e-87,9.51042067066477e-88
"810",0.057,116,"lasso",3.09973381190531e-75,5.95573607765253e-67
"811",0.057,116,"logit",4.00479113965707e-41,8.59468099263555e-40
"812",0.057,116,"bart",8.92257622363982e-88,3.31344710349202e-87
"813",0.057,117,"none",6.01689226359923e-59,5.67415846397503e-50
"814",0.057,117,"rake",7.65117523951151e-94,1.64239244716254e-94
"815",0.057,117,"strat",1.16805065206986e-56,1.73521552183425e-51
"816",0.057,117,"calib",9.05014809606188e-105,1.04691168449661e-100
"817",0.057,117,"lasso",5.87431713153911e-73,8.79123321319203e-65
"818",0.057,117,"logit",2.63140519977339e-100,3.1296008101764e-101
"819",0.057,117,"bart",9.41346753623265e-91,3.15881551538333e-90
"820",0.057,118,"none",4.16186991277686e-51,1.60555060774062e-42
"821",0.057,118,"rake",1.74518203386746e-57,9.57549007268273e-54
"822",0.057,118,"strat",1.28453813372913e-45,4.78054891324568e-40
"823",0.057,118,"calib",2.24006156849298e-56,1.67390821390709e-49
"824",0.057,118,"lasso",7.91787184399807e-53,1.56445851980556e-45
"825",0.057,118,"logit",2.27129810889597e-64,1.30645686692096e-58
"826",0.057,118,"bart",2.49751240128574e-57,2.03719581850437e-54
"827",0.057,119,"none",3.07331259689476e-57,2.21868279536581e-49
"828",0.057,119,"rake",3.92240055801307e-99,1.88393462921348e-101
"829",0.057,119,"strat",1.16081413102465e-111,8.18372117906163e-115
"830",0.057,119,"calib",1.0307625321128e-116,1.69001222512215e-114
"831",0.057,119,"lasso",1.7418942343253e-65,4.7212474501723e-60
"832",0.057,119,"logit",3.98541307322695e-101,1.43594858878713e-100
"833",0.057,119,"bart",8.25444949360191e-108,1.49628401411788e-109
"834",0.057,120,"none",4.90435198342777e-56,3.67994493882654e-48
"835",0.057,120,"rake",1.8585870749223e-95,8.66446848208914e-97
"836",0.057,120,"strat",5.08382745446424e-99,1.61100562341292e-100
"837",0.057,120,"calib",1.04646472539193e-62,4.08535396169621e-56
"838",0.057,120,"lasso",5.95045660635057e-61,3.09295666256814e-55
"839",0.057,120,"logit",9.21129912979178e-126,7.58653764416567e-122
"840",0.057,120,"bart",1.71324643235614e-105,2.78513121718265e-106
"841",0.057,121,"none",3.44852236481955e-52,1.12802710901918e-43
"842",0.057,121,"rake",2.34754548342908e-74,9.16953358736199e-76
"843",0.057,121,"strat",4.10571071929653e-56,1.03241022227915e-50
"844",0.057,121,"calib",7.64877639181399e-117,4.99842492826916e-124
"845",0.057,121,"lasso",4.96695181484177e-51,3.61866227843175e-44
"846",0.057,121,"logit",6.44032518004563e-81,6.7146787878274e-79
"847",0.057,121,"bart",1.92856320636464e-88,5.82692377749449e-89
"848",0.057,122,"none",1.16037522165766e-69,1.05831781126233e-58
"849",0.057,122,"rake",6.27177563932386e-101,1.86206388250738e-100
"850",0.057,122,"strat",1.31417023331053e-74,7.29201171733396e-67
"851",0.057,122,"calib",4.0152759180963e-131,8.52912106528225e-102
"852",0.057,122,"lasso",6.27577575339825e-70,4.5979173943896e-62
"853",0.057,122,"logit",2.95258322910733e-126,3.22268421161499e-128
"854",0.057,122,"bart",7.0604031092843e-57,1.97946305261905e-47
"855",0.057,123,"none",4.92806819071094e-46,7.60836231249935e-37
"856",0.057,123,"rake",5.62716742229242e-57,3.24040034861151e-52
"857",0.057,123,"strat",5.65700206621625e-51,5.32773595897062e-45
"858",0.057,123,"calib",1.12815311699029e-81,1.82577186214492e-81
"859",0.057,123,"lasso",1.0546023448881e-49,5.46033655278294e-42
"860",0.057,123,"logit",9.34940429030075e-61,2.08147541559401e-56
"861",0.057,123,"bart",8.25625142485917e-42,1.29475081774966e-34
"862",0.057,124,"none",6.40865417693953e-57,1.11100451632587e-47
"863",0.057,124,"rake",7.4685535273459e-72,3.6447554742855e-71
"864",0.057,124,"strat",1.81432047085077e-79,5.36042165842853e-78
"865",0.057,124,"calib",4.23752377058201e-42,1.09670568848323e-39
"866",0.057,124,"lasso",1.0255249276507e-62,9.49957843515228e-54
"867",0.057,124,"logit",1.47243259082558e-95,6.48849855235849e-98
"868",0.057,124,"bart",9.33179336829431e-70,5.80155224216705e-68
"869",0.057,125,"none",1.72817433878e-63,8.05759763075598e-53
"870",0.057,125,"rake",1.04646987145654e-85,8.03262979140568e-83
"871",0.057,125,"strat",1.01398852960215e-75,3.16921925474214e-71
"872",0.057,125,"calib",4.81672538082791e-122,8.58406514657513e-125
"873",0.057,125,"lasso",1.6170548271373e-68,7.56910638354224e-60
"874",0.057,125,"logit",2.49157459100136e-112,1.34750930953065e-111
"875",0.057,125,"bart",1.45305863407113e-81,4.07313194361756e-77
"876",0.057,126,"none",9.74572513251946e-54,3.99735648868692e-45
"877",0.057,126,"rake",2.16980171133885e-61,7.13305827912907e-60
"878",0.057,126,"strat",9.86256747542005e-61,4.02409200303348e-58
"879",0.057,126,"calib",2.27916037804967e-62,2.02732701932089e-65
"880",0.057,126,"lasso",3.95638216123994e-49,7.78811762794718e-42
"881",0.057,126,"logit",3.20149280085256e-108,1.87788595491772e-108
"882",0.057,126,"bart",1.70151751915853e-69,2.53285533804293e-67
"883",0.057,127,"none",6.7074943984418e-57,2.03060338637988e-47
"884",0.057,127,"rake",6.36818188608186e-67,7.86753163474567e-65
"885",0.057,127,"strat",1.99228334051348e-67,2.71118045395521e-63
"886",0.057,127,"calib",4.46625796975715e-68,6.81866083843058e-56
"887",0.057,127,"lasso",5.48984100208963e-58,1.97829508645428e-48
"888",0.057,127,"logit",6.8734555368655e-97,7.22674628126501e-95
"889",0.057,127,"bart",6.67065190321411e-66,1.56396662524574e-62
"890",0.057,128,"none",2.86292612293149e-59,1.30784881171053e-49
"891",0.057,128,"rake",4.79538673043819e-57,3.91729615581156e-54
"892",0.057,128,"strat",1.7851056551861e-66,8.21137268736775e-63
"893",0.057,128,"calib",3.89814450674831e-104,6.83281039933266e-103
"894",0.057,128,"lasso",6.75365714793339e-66,1.78541313636004e-56
"895",0.057,128,"logit",5.69000281311561e-66,2.06191382466095e-71
"896",0.057,128,"bart",9.4616092607195e-73,1.54369588030491e-66
"897",0.057,129,"none",2.20399718556803e-57,3.01998012172793e-48
"898",0.057,129,"rake",2.01317176580192e-79,1.9634725042105e-79
"899",0.057,129,"strat",5.23261972409345e-59,3.32398402273905e-53
"900",0.057,129,"calib",1.32912791145692e-74,4.94068216555646e-79
"901",0.057,129,"lasso",3.7259793250047e-64,3.23854731530332e-56
"902",0.057,129,"logit",6.56902596119997e-111,1.71175108324548e-107
"903",0.057,129,"bart",4.98548560222316e-44,3.71681467642421e-37
"904",0.057,130,"none",1.57616520655405e-59,2.09995754444499e-50
"905",0.057,130,"rake",5.17873429108422e-59,7.42221642016246e-55
"906",0.057,130,"strat",2.24125397746103e-53,2.41989981027547e-47
"907",0.057,130,"calib",2.19553124151922e-68,9.20244038384723e-51
"908",0.057,130,"lasso",6.52066867324403e-62,2.18924062449463e-53
"909",0.057,130,"logit",1.74206904759159e-82,3.69241791886276e-78
"910",0.057,130,"bart",1.26151934501703e-60,1.29768400894678e-55
"911",0.057,131,"none",3.34652947231307e-44,6.25581757225784e-36
"912",0.057,131,"rake",3.39491391875581e-104,1.88936471325689e-106
"913",0.057,131,"strat",4.89890655577072e-49,4.76104691918506e-43
"914",0.057,131,"calib",2.11094221708787e-85,2.29492813577114e-78
"915",0.057,131,"lasso",8.02516299218403e-53,1.72380705002722e-45
"916",0.057,131,"logit",8.1781520632579e-288,0
"917",0.057,131,"bart",1.6227523652952e-34,2.97927541240805e-28
"918",0.057,132,"none",2.59330778765975e-60,4.7210283599406e-51
"919",0.057,132,"rake",1.43215955112128e-78,5.02405364819749e-79
"920",0.057,132,"strat",6.20800228727479e-93,2.97047794228176e-92
"921",0.057,132,"calib",3.4322110341223e-59,6.3307496315929e-66
"922",0.057,132,"lasso",1.00090496241338e-59,4.1059304541362e-52
"923",0.057,132,"logit",1.33846847744224e-99,1.70877754571301e-99
"924",0.057,132,"bart",7.64408429786064e-100,9.52090951114057e-98
"925",0.057,133,"none",6.52974927322246e-67,1.0804747347032e-57
"926",0.057,133,"rake",1.350481416667e-77,2.33507430122678e-78
"927",0.057,133,"strat",1.30965843527302e-68,3.89964737606352e-64
"928",0.057,133,"calib",8.63232729571558e-33,1.79772853818835e-32
"929",0.057,133,"lasso",2.18257292108415e-81,1.40398272740014e-71
"930",0.057,133,"logit",9.41142065300757e-91,2.24768504997602e-92
"931",0.057,133,"bart",1.53779269191878e-61,2.01455402889514e-55
"932",0.057,134,"none",1.69611101001746e-57,1.18305258012333e-48
"933",0.057,134,"rake",2.67893703404912e-71,2.55512620063653e-69
"934",0.057,134,"strat",4.29275390609066e-74,2.38616043402116e-71
"935",0.057,134,"calib",1.76742001339884e-71,3.02497567200011e-70
"936",0.057,134,"lasso",1.30578580298585e-63,1.04941892114811e-56
"937",0.057,134,"logit",1.43936946981214e-102,3.9385261584366e-97
"938",0.057,134,"bart",1.64470066546542e-83,4.47581399991937e-82
"939",0.057,135,"none",1.35905446600135e-53,4.06112904632458e-44
"940",0.057,135,"rake",8.9485434278634e-57,5.04550273645303e-53
"941",0.057,135,"strat",2.1560621107706e-70,1.83618454908786e-66
"942",0.057,135,"calib",9.56926128847208e-94,9.79367841712818e-77
"943",0.057,135,"lasso",2.88966076017851e-60,1.02228636625851e-53
"944",0.057,135,"logit",1.3289772157169e-201,3.09049128225675e-224
"945",0.057,135,"bart",2.5569156915467e-59,9.77593293663769e-56
"946",0.057,136,"none",8.70712778634999e-51,2.31382367428298e-41
"947",0.057,136,"rake",5.03818887524066e-59,1.20437117566362e-55
"948",0.057,136,"strat",1.12669712559014e-48,1.28132801302413e-42
"949",0.057,136,"calib",4.20182338804363e-112,6.95447938652741e-119
"950",0.057,136,"lasso",2.34542898329358e-55,4.13140759593936e-48
"951",0.057,136,"logit",1.40456255931304e-88,4.75247541821186e-86
"952",0.057,136,"bart",3.51828973628429e-38,1.8101520047604e-31
"953",0.057,137,"none",7.91254700693865e-69,1.76947925990655e-58
"954",0.057,137,"rake",9.01541679321932e-102,3.98149119666235e-104
"955",0.057,137,"strat",9.93961885868464e-108,3.78133496443998e-108
"956",0.057,137,"calib",5.28397553886626e-57,6.00125327363616e-58
"957",0.057,137,"lasso",5.71197315229048e-77,5.99158710716461e-72
"958",0.057,137,"logit",7.1752639854661e-24,1.15353598725151e-29
"959",0.057,137,"bart",6.67806629691915e-106,3.66339889025541e-107
"960",0.057,138,"none",3.23845362818851e-58,2.71383167341972e-48
"961",0.057,138,"rake",2.92583727559614e-70,1.85978773344823e-67
"962",0.057,138,"strat",2.4144743813574e-61,9.28069030723893e-58
"963",0.057,138,"calib",3.65921565020341e-84,1.24068947682104e-86
"964",0.057,138,"lasso",2.44714208739319e-66,1.32894333971079e-59
"965",0.057,138,"logit",1.23534293472615e-86,4.68349276240037e-86
"966",0.057,138,"bart",6.55013451998245e-45,3.59041005118753e-41
"967",0.057,139,"none",7.93192437843159e-58,7.71540644945477e-49
"968",0.057,139,"rake",5.19698008798668e-72,5.83801955642579e-71
"969",0.057,139,"strat",3.28366513757836e-64,2.45721055833669e-58
"970",0.057,139,"calib",6.65485114235946e-67,4.4458854597595e-46
"971",0.057,139,"lasso",1.08107002232809e-66,3.72413417340004e-61
"972",0.057,139,"logit",5.71455179631376e-82,4.76880594035621e-83
"973",0.057,139,"bart",1.13845433877069e-73,1.23540589649004e-71
"974",0.057,140,"none",1.3585297545744e-59,1.33851276967987e-49
"975",0.057,140,"rake",7.12197051297692e-101,7.1357178564974e-104
"976",0.057,140,"strat",6.34674656923647e-63,4.23114665610058e-57
"977",0.057,140,"calib",8.30415949866878e-89,4.61515134675249e-92
"978",0.057,140,"lasso",4.13995124710734e-112,3.72089966446068e-110
"979",0.057,140,"logit",4.89181664860962e-120,4.39378353831257e-135
"980",0.057,140,"bart",2.05508193297959e-44,3.21851365313365e-37
"981",0.057,141,"none",2.93144692937606e-61,1.02350633105044e-51
"982",0.057,141,"rake",5.31449162009271e-53,8.82492500768318e-50
"983",0.057,141,"strat",7.95034882925887e-59,8.10075698148214e-53
"984",0.057,141,"calib",2.70914524552434e-97,2.31153632652737e-99
"985",0.057,141,"lasso",2.09242796515954e-64,1.12184236795942e-56
"986",0.057,141,"logit",1.62848269475331e-57,9.39027487137576e-58
"987",0.057,141,"bart",2.072466165407e-58,2.90889715619184e-51
"988",0.057,142,"none",1.80763192208489e-61,2.81519755885561e-51
"989",0.057,142,"rake",1.05456229124827e-69,1.66962548173014e-66
"990",0.057,142,"strat",4.45000243969576e-64,7.79439341810392e-58
"991",0.057,142,"calib",3.33645627965038e-58,5.34970615600964e-55
"992",0.057,142,"lasso",9.36806493638923e-65,3.28304472141076e-60
"993",0.057,142,"logit",2.43270435636993e-28,7.55947827993686e-27
"994",0.057,142,"bart",2.74602908977133e-52,3.6358293515635e-45
"995",0.057,143,"none",2.40140511324437e-61,1.19940309062914e-51
"996",0.057,143,"rake",1.01515051461464e-94,2.29846026395083e-96
"997",0.057,143,"strat",2.96887002088806e-74,3.27558274717734e-68
"998",0.057,143,"calib",3.52359013444705e-103,1.818092942386e-103
"999",0.057,143,"lasso",1.25259940462224e-74,9.01094100979389e-69
"1000",0.057,143,"logit",2.70774214764457e-149,1.28375748403444e-156
"1001",0.057,143,"bart",8.71819845974595e-112,1.38828968099843e-112
"1002",0.057,144,"none",6.67098906437293e-60,5.00858160948951e-49
"1003",0.057,144,"rake",2.39311344997982e-91,1.53333933275211e-90
"1004",0.057,144,"strat",1.94702794053237e-60,2.59929891848701e-53
"1005",0.057,144,"calib",1.17603196505201e-60,4.27129681341011e-55
"1006",0.057,144,"lasso",9.24230721132874e-62,4.43751951655496e-52
"1007",0.057,144,"logit",4.25690604364146e-56,1.59148655868158e-43
"1008",0.057,144,"bart",1.44098156724709e-80,3.9699161166776e-76
"1009",0.057,145,"none",2.32482638522563e-67,8.33062262579853e-56
"1010",0.057,145,"rake",2.58100969972e-115,1.27940146901898e-116
"1011",0.057,145,"strat",4.27332363189937e-122,1.24030439273348e-122
"1012",0.057,145,"calib",4.70501540304007e-33,3.54957990669176e-26
"1013",0.057,145,"lasso",2.2897618390515e-73,1.5043668344671e-65
"1014",0.057,145,"logit",1.95234804308815e-136,1.91977194066747e-133
"1015",0.057,145,"bart",1.1743299553693e-128,2.94003460375963e-131
"1016",0.057,146,"none",3.57265364502927e-56,6.17101440877654e-48
"1017",0.057,146,"rake",2.31673206936539e-65,7.28330818714262e-65
"1018",0.057,146,"strat",6.6984825379994e-78,7.41144017114086e-77
"1019",0.057,146,"calib",0.0411700029452361,0.173673848093142
"1020",0.057,146,"lasso",1.76156388504285e-57,3.29374674515296e-53
"1021",0.057,146,"logit",1.20676973376695e-90,1.36122683095064e-95
"1022",0.057,146,"bart",3.68285513240922e-66,1.74754026704876e-64
"1023",0.057,147,"none",1.4428297180243e-55,1.91168243957358e-46
"1024",0.057,147,"rake",3.52630543480788e-71,3.83580655333308e-69
"1025",0.057,147,"strat",2.86975320907492e-84,5.53924092585345e-82
"1026",0.057,147,"calib",3.76265598860109e-61,2.12514835411548e-46
"1027",0.057,147,"lasso",4.83919549818162e-66,5.36298303581853e-58
"1028",0.057,147,"logit",1.95101734434014e-113,2.63339947974129e-117
"1029",0.057,147,"bart",5.02683137092847e-87,2.65157340610416e-84
"1030",0.057,148,"none",3.5727332793757e-54,8.18563063120557e-46
"1031",0.057,148,"rake",1.80568032809209e-68,2.02439762530135e-67
"1032",0.057,148,"strat",9.57951903503887e-73,2.94667338205536e-70
"1033",0.057,148,"calib",3.2153262300365e-103,1.90753019897217e-91
"1034",0.057,148,"lasso",5.27480502335185e-59,5.16285731941179e-51
"1035",0.057,148,"logit",6.71705543371641e-54,8.2856589978367e-53
"1036",0.057,148,"bart",2.95698147713143e-71,5.24732556989439e-69
"1037",0.057,149,"none",3.53648003390239e-62,4.59401185422995e-53
"1038",0.057,149,"rake",7.72075431445013e-79,7.83536268603677e-78
"1039",0.057,149,"strat",9.75776943311614e-85,4.18993930331629e-83
"1040",0.057,149,"calib",2.77389168366608e-84,1.54953956757041e-67
"1041",0.057,149,"lasso",5.56900219806257e-85,4.33432693452524e-76
"1042",0.057,149,"logit",3.81411933683527e-185,3.81236244817544e-203
"1043",0.057,149,"bart",1.77770775866894e-74,1.97447472339378e-69
"1044",0.057,150,"none",1.56346833073455e-64,1.52088951331708e-55
"1045",0.057,150,"rake",1.57080772703092e-112,8.45190821295027e-114
"1046",0.057,150,"strat",1.0046244111011e-70,1.9131741766695e-65
"1047",0.057,150,"calib",6.26742163076973e-97,4.16311901345936e-89
"1048",0.057,150,"lasso",3.260291967444e-76,7.83552323716632e-69
"1049",0.057,150,"logit",3.04423047724674e-166,3.42830829397337e-179
"1050",0.057,150,"bart",1.24105492770723e-45,3.02126672155417e-39
"1051",0.057,151,"none",7.89929584599131e-69,8.20029173197907e-59
"1052",0.057,151,"rake",1.32345765268583e-121,3.15716147052485e-126
"1053",0.057,151,"strat",5.51391065862859e-63,1.52730342439876e-57
"1054",0.057,151,"calib",9.61792562314128e-53,9.61523488544452e-43
"1055",0.057,151,"lasso",1.02248678507009e-63,3.50607948164504e-58
"1056",0.057,151,"logit",3.76680539985847e-96,6.76735110189887e-102
"1057",0.057,151,"bart",7.30348513883345e-46,5.70060300113527e-40
"1058",0.057,152,"none",2.73734329754182e-59,4.77642445596831e-50
"1059",0.057,152,"rake",3.50455333735487e-107,6.98854841297252e-110
"1060",0.057,152,"strat",4.32367270970619e-69,3.50774436791519e-63
"1061",0.057,152,"calib",6.10167300494464e-43,2.91617079934575e-33
"1062",0.057,152,"lasso",3.20903615819287e-74,1.84025420132992e-69
"1063",0.057,152,"logit",6.80590590941805e-142,2.99764732069246e-155
"1064",0.057,152,"bart",2.35458253017871e-107,1.01996777569403e-106
"1065",0.057,153,"none",3.27571556935023e-64,7.12300223278904e-54
"1066",0.057,153,"rake",2.94706431358143e-97,4.1898357577783e-96
"1067",0.057,153,"strat",3.65943946859031e-94,6.36633505139573e-92
"1068",0.057,153,"calib",6.91869736545752e-154,2.85916815047318e-133
"1069",0.057,153,"lasso",5.99724002308123e-72,4.15874697372656e-66
"1070",0.057,153,"logit",1.04963868275168e-100,7.64175129043577e-105
"1071",0.057,153,"bart",1.42993902648635e-96,1.13789527280259e-95
"1072",0.057,154,"none",2.45143909382008e-49,1.06728884042261e-40
"1073",0.057,154,"rake",1.81268594666464e-63,1.79604139248505e-61
"1074",0.057,154,"strat",3.17282408503742e-61,2.32011251021388e-58
"1075",0.057,154,"calib",2.42214393648811e-49,1.39446066543811e-37
"1076",0.057,154,"lasso",3.42715387783587e-60,5.27433268926295e-55
"1077",0.057,154,"logit",3.28831048885806e-51,8.90254127262327e-52
"1078",0.057,154,"bart",9.48128401409423e-53,7.39143855711503e-50
"1079",0.057,155,"none",1.5966022018749e-56,6.07728763549181e-48
"1080",0.057,155,"rake",1.16868402406365e-79,1.50166224921981e-80
"1081",0.057,155,"strat",3.09389052849263e-54,8.44593788616063e-50
"1082",0.057,155,"calib",2.52033098826359e-66,9.15158088277262e-60
"1083",0.057,155,"lasso",8.55421610714002e-47,1.31354988744971e-42
"1084",0.057,155,"logit",1.59667720029052e-104,1.11432125451179e-106
"1085",0.057,155,"bart",6.85716363486444e-46,3.1557564870567e-41
"1086",0.057,156,"none",8.38602928161679e-59,1.1737385035049e-48
"1087",0.057,156,"rake",7.69686730085495e-53,7.30169493862262e-50
"1088",0.057,156,"strat",1.55062730402576e-57,8.23859109602923e-51
"1089",0.057,156,"calib",8.83981127736673e-39,4.91835878554426e-36
"1090",0.057,156,"lasso",2.94977230355528e-55,2.94794390429661e-48
"1091",0.057,156,"logit",1.34943756687641e-76,2.71817510991117e-72
"1092",0.057,156,"bart",8.95414114155246e-60,6.3923803693568e-56
"1093",0.057,157,"none",5.05147235984037e-53,6.55399310346474e-45
"1094",0.057,157,"rake",2.81159810002054e-65,5.01825099444246e-64
"1095",0.057,157,"strat",1.8359503841358e-63,1.43012068250769e-60
"1096",0.057,157,"calib",4.12374785053451e-45,1.52439246549448e-46
"1097",0.057,157,"lasso",2.53958614194243e-69,8.80342935220779e-63
"1098",0.057,157,"logit",9.29240209125492e-63,3.42247526218069e-63
"1099",0.057,157,"bart",2.85491172382195e-42,2.21487990611241e-39
"1100",0.057,158,"none",1.45522062384996e-55,5.29742569399726e-46
"1101",0.057,158,"rake",7.0344874560036e-109,1.14670547895526e-109
"1102",0.057,158,"strat",5.21126295558982e-119,7.02900328485608e-119
"1103",0.057,158,"calib",2.73425137000351e-58,9.14220695309122e-45
"1104",0.057,158,"lasso",7.13028752281075e-72,5.11088861184295e-61
"1105",0.057,158,"logit",4.8019938094787e-265,2.10732831789375e-318
"1106",0.057,158,"bart",7.56648642499877e-123,1.49699174651666e-124
"1107",0.057,159,"none",6.08252722483388e-56,6.13428475334108e-47
"1108",0.057,159,"rake",2.1417179494822e-69,6.01835352770668e-67
"1109",0.057,159,"strat",3.53144057394745e-59,2.97906651223221e-53
"1110",0.057,159,"calib",2.08095773807042e-141,1.10850439325855e-151
"1111",0.057,159,"lasso",3.18042757594011e-82,1.05311197455751e-72
"1112",0.057,159,"logit",6.45123509679334e-109,1.50341801974434e-114
"1113",0.057,159,"bart",6.8923095719928e-47,1.37484462813439e-39
"1114",0.057,160,"none",2.22917716049214e-49,3.82366137746181e-41
"1115",0.057,160,"rake",8.85059314112506e-51,1.20954379119639e-48
"1116",0.057,160,"strat",2.3662586872542e-59,1.36905251769656e-55
"1117",0.057,160,"calib",1.37180832004725e-68,1.80373181674807e-74
"1118",0.057,160,"lasso",1.05790572404483e-47,3.23302306541387e-40
"1119",0.057,160,"logit",3.34402687427419e-69,3.38195204871254e-72
"1120",0.057,160,"bart",1.12574821116112e-54,6.78515817616384e-51
"1121",0.057,161,"none",1.23707339533336e-56,9.63240861322333e-46
"1122",0.057,161,"rake",7.34546111878986e-78,2.66859651425282e-75
"1123",0.057,161,"strat",1.19680861051223e-59,4.80978965656385e-53
"1124",0.057,161,"calib",2.15448421928694e-75,1.22924743741553e-70
"1125",0.057,161,"lasso",2.17081935825898e-54,1.47041473296197e-45
"1126",0.057,161,"logit",1.50583756485556e-212,8.1918678283705e-260
"1127",0.057,161,"bart",4.03969638446422e-42,4.44072452346839e-35
"1128",0.057,162,"none",1.22288161382786e-59,6.89596482562947e-51
"1129",0.057,162,"rake",7.73671989158966e-91,1.72880477028235e-92
"1130",0.057,162,"strat",6.42693739600131e-87,4.49095805564035e-86
"1131",0.057,162,"calib",5.5404852922813e-59,4.12523991036028e-53
"1132",0.057,162,"lasso",3.57898311581597e-73,1.83474502878683e-64
"1133",0.057,162,"logit",2.5309564072314e-107,9.5456972434223e-109
"1134",0.057,162,"bart",7.7481769839068e-89,8.18462207077074e-88
"1135",0.057,163,"none",8.26724359738852e-57,2.6428230135908e-48
"1136",0.057,163,"rake",8.21111400465055e-66,3.05345808573659e-64
"1137",0.057,163,"strat",1.41508264020642e-57,2.35100180933031e-55
"1138",0.057,163,"calib",1.0779300443474e-63,5.99868790610605e-65
"1139",0.057,163,"lasso",5.23482539260576e-55,6.00420887226981e-51
