"","prop_sampled","sim_num","method","(Intercept)","age"
"1812",0.02,259,"logit",1.31219955015902e-240,2.34674350847489e-37
"1813",0.02,259,"bart",6.7209456675647e-231,1.65508768715963e-40
"1814",0.02,260,"none",2.3771221664139e-206,5.17571091930189e-33
"1815",0.02,260,"rake",2.26526911903753e-231,7.6441416056236e-36
"1816",0.02,260,"strat",4.2148427575082e-230,6.50584054469671e-37
"1817",0.02,260,"calib",5.92950018224828e-248,2.93084310472333e-49
"1818",0.02,260,"lasso",1.05532914518152e-196,2.2935266227554e-29
"1819",0.02,260,"logit",1.034949891118e-231,2.93389288902819e-42
"1820",0.02,260,"bart",4.72442326803426e-239,1.53115898010859e-34
"1821",0.02,261,"none",1.20423026775794e-207,6.96476079944694e-35
"1822",0.02,261,"rake",1.01211970811955e-251,1.24541848338522e-48
"1823",0.02,261,"strat",5.32934542315951e-248,8.28678962203758e-48
"1824",0.02,261,"calib",9.13524976501701e-265,2.1381463913561e-58
"1825",0.02,261,"lasso",2.12487726460534e-215,1.26648793564888e-35
"1826",0.02,261,"logit",3.63666932024606e-242,1.06935097301698e-43
"1827",0.02,261,"bart",2.73249332797783e-254,3.1129279339763e-48
"1828",0.02,262,"none",3.41090004591633e-210,1.75741853089187e-38
"1829",0.02,262,"rake",4.84427792928046e-241,1.93281946847712e-47
"1830",0.02,262,"strat",4.55912525825759e-248,1.58904457506238e-51
"1831",0.02,262,"calib",3.08725333130881e-250,1.58344108767483e-53
"1832",0.02,262,"lasso",5.31297919305575e-229,1.62666595081175e-47
"1833",0.02,262,"logit",4.24773069627208e-253,2.1835181621676e-66
"1834",0.02,262,"bart",4.21793500811129e-257,6.70259990916909e-50
"1835",0.02,263,"none",1.12580766871249e-209,2.25786155214967e-33
"1836",0.02,263,"rake",9.31235010780882e-228,3.57437639397377e-33
"1837",0.02,263,"strat",1.55385420196685e-220,8.3276294401781e-37
"1838",0.02,263,"calib",3.93325620397575e-197,6.73938088092398e-26
"1839",0.02,263,"lasso",2.03988594668942e-227,3.98205598128498e-35
"1840",0.02,263,"logit",6.12668300108286e-238,3.19682015233602e-38
"1841",0.02,263,"bart",7.65044136054851e-233,2.23913924479585e-35
"1842",0.02,264,"none",1.53997038036108e-194,2.77728838438122e-27
"1843",0.02,264,"rake",7.70770741715926e-224,5.61007228103836e-34
"1844",0.02,264,"strat",3.17422943208389e-213,1.61081220878354e-31
"1845",0.02,264,"calib",2.95527974499786e-199,1.72130328951702e-37
"1846",0.02,264,"lasso",3.90493299092509e-267,4.31964337242875e-50
"1847",0.02,264,"logit",7.93876445779582e-239,3.34268965966841e-39
"1848",0.02,264,"bart",2.73067077763698e-230,6.76996603181827e-32
"1849",0.02,265,"none",5.11707860459117e-214,2.33666606433836e-37
"1850",0.02,265,"rake",1.21277455717927e-237,8.4550356633846e-40
"1851",0.02,265,"strat",4.82211735959933e-226,2.1599393543628e-38
"1852",0.02,265,"calib",2.3854365005972e-242,7.33856398826945e-45
"1853",0.02,265,"lasso",3.3586284153888e-197,1.25028478889245e-27
"1854",0.02,265,"logit",2.58434397486995e-250,1.64216871253483e-46
"1855",0.02,265,"bart",2.25133597081557e-238,6.14647120682616e-42
"1856",0.02,266,"none",8.27615294539971e-229,5.47710610381625e-43
"1857",0.02,266,"rake",3.6483001907973e-257,3.32418208991821e-52
"1858",0.02,266,"strat",4.93293642674678e-253,3.79586755270566e-52
"1859",0.02,266,"calib",9.00265346120024e-179,9.84385492050719e-19
"1860",0.02,266,"lasso",1.49051089582332e-201,3.28424895135093e-34
"1861",0.02,266,"logit",3.29456612351665e-220,1.26534262793633e-31
"1862",0.02,266,"bart",1.06862082561907e-266,5.5302359486426e-50
"1863",0.02,267,"none",2.94619978111041e-205,5.02083389401489e-30
"1864",0.02,267,"rake",1.02429825814051e-237,1.67625585795835e-40
"1865",0.02,267,"strat",1.51952462855223e-239,9.0809166705017e-42
"1866",0.02,267,"calib",8.75172898129072e-260,2.34164510516464e-58
"1867",0.02,267,"lasso",4.47157496858159e-194,4.39180175281284e-26
"1868",0.02,267,"logit",6.56198586844506e-243,5.38969805484456e-50
"1869",0.02,267,"bart",1.90445539592476e-237,9.14325775147234e-39
"1870",0.02,268,"none",2.37994505380163e-191,4.0304193731987e-29
"1871",0.02,268,"rake",6.42348477783448e-233,1.61683491990614e-41
"1872",0.02,268,"strat",3.77844202201776e-225,4.77941096703494e-40
"1873",0.02,268,"calib",7.64257965529196e-245,1.8099353099939e-53
"1874",0.02,268,"lasso",1.08492567628724e-226,2.58883609161505e-41
"1875",0.02,268,"logit",2.13853495027487e-202,2.59419563463852e-33
"1876",0.02,268,"bart",1.16401950757661e-243,1.87220061086087e-44
"1877",0.02,269,"none",9.86052651698511e-187,6.95888687363476e-30
"1878",0.02,269,"rake",2.71739855996277e-239,1.53614175588316e-53
"1879",0.02,269,"strat",4.37036509159347e-244,4.64030403150609e-52
"1880",0.02,269,"calib",8.14874191280273e-216,1.53031297115788e-38
"1881",0.02,269,"lasso",2.5230308802108e-229,1.84191362817174e-43
"1882",0.02,269,"logit",4.56288058020393e-236,1.32616853932934e-47
"1883",0.02,269,"bart",3.57455610304965e-270,8.4220992886782e-61
"1884",0.02,270,"none",5.67260838305748e-199,6.57001445094839e-30
"1885",0.02,270,"rake",8.7828422122086e-202,6.93655137092509e-17
"1886",0.02,270,"strat",2.27361307836313e-210,2.35226576329723e-30
"1887",0.02,270,"calib",5.52067105543412e-245,5.59292302230419e-50
"1888",0.02,270,"lasso",1.159947078265e-197,2.61060284348554e-23
"1889",0.02,270,"logit",1.94409745542628e-193,1.93797105805072e-18
"1890",0.02,270,"bart",5.85149547836358e-212,2.22167971307018e-28
"1891",0.02,271,"none",5.4780600782823e-192,5.47945404536952e-33
"1892",0.02,271,"rake",7.61674738106763e-222,1.51143737548056e-35
"1893",0.02,271,"strat",3.50338805825387e-227,9.51951617817281e-42
"1894",0.02,271,"calib",1.13822978609922e-244,1.11176639349231e-48
"1895",0.02,271,"lasso",9.66166860044431e-186,3.58602972324277e-29
"1896",0.02,271,"logit",6.03984879690456e-225,6.65148110304272e-42
"1897",0.02,271,"bart",1.95197632851444e-240,9.16975008659736e-43
"1898",0.02,272,"none",3.65967108721196e-207,3.26582234111096e-34
"1899",0.02,272,"rake",2.27671651878275e-219,1.54527362303827e-34
"1900",0.02,272,"strat",8.83899790989398e-215,4.73426329763532e-24
"1901",0.02,272,"calib",2.40706483199943e-250,1.16904797559684e-50
"1902",0.02,272,"lasso",1.99359759868617e-208,2.97667475746012e-35
"1903",0.02,272,"logit",5.55853817935972e-239,1.45952933343267e-15
"1904",0.02,272,"bart",2.45845472499038e-220,2.51011726845382e-25
"1905",0.02,273,"none",2.13337856151946e-194,2.59318988547264e-26
"1906",0.02,273,"rake",2.67513760030362e-213,1.14527476588637e-21
"1907",0.02,273,"strat",3.78959432111795e-214,5.75397344970991e-32
"1908",0.02,273,"calib",1.98502242729646e-199,3.759576724692e-20
"1909",0.02,273,"lasso",6.20125609881254e-197,6.39945377248965e-29
"1910",0.02,273,"logit",5.70979310764688e-171,1.04353126986648e-18
"1911",0.02,273,"bart",5.37672556666068e-232,1.40335772474491e-46
"1912",0.02,274,"none",5.71636584736695e-205,2.11512638385096e-26
"1913",0.02,274,"rake",7.3564699055999e-241,7.88629864102346e-38
"1914",0.02,274,"strat",4.03044823987539e-233,6.60887919388596e-28
"1915",0.02,274,"calib",4.91677746664194e-235,2.57140392023833e-27
"1916",0.02,274,"lasso",1.7745090211423e-232,1.12874812163632e-32
"1917",0.02,274,"logit",6.44352415948637e-229,2.2144143877925e-17
"1918",0.02,274,"bart",6.58588795630155e-242,5.81118466670092e-35
"1919",0.02,275,"none",6.71691210702071e-198,1.6733365176663e-30
"1920",0.02,275,"rake",3.68707384668589e-231,2.07428379002877e-39
"1921",0.02,275,"strat",1.18994335366498e-212,3.25578363984984e-31
"1922",0.02,275,"calib",2.0654545563463e-202,1.31687061588202e-39
"1923",0.02,275,"lasso",2.58631000751625e-199,1.07128671700859e-29
"1924",0.02,275,"logit",2.04788884700754e-227,2.87343485531999e-41
"1925",0.02,275,"bart",8.35586828602749e-218,8.02844379801819e-29
"1926",0.02,276,"none",4.63503974405411e-210,2.79190770661314e-35
"1927",0.02,276,"rake",2.39760925758044e-232,9.98268489965104e-40
"1928",0.02,276,"strat",1.9424696385197e-230,4.34701028249042e-36
"1929",0.02,276,"calib",2.94191810885312e-185,1.69543211159215e-13
"1930",0.02,276,"lasso",6.08768283196049e-230,1.48215939189711e-41
"1931",0.02,276,"logit",5.84133477462365e-226,1.24249942860586e-37
"1932",0.02,276,"bart",2.07183524313632e-228,1.153507692139e-28
"1933",0.02,277,"none",6.76562899249855e-200,1.09034859340559e-32
"1934",0.02,277,"rake",8.19422510160863e-216,2.83729008801345e-29
"1935",0.02,277,"strat",1.95744577980798e-225,1.02911507296527e-43
"1936",0.02,277,"calib",2.22295428272817e-202,1.06435494897129e-26
"1937",0.02,277,"lasso",3.36405044192678e-248,3.28701469798052e-54
"1938",0.02,277,"logit",1.47611974018958e-214,1.02271830255723e-40
"1939",0.02,277,"bart",3.47755243996151e-222,1.17683530386375e-41
"1940",0.02,278,"none",9.41711308986667e-211,4.0955083330327e-33
"1941",0.02,278,"rake",1.08741790677968e-236,1.32447805786029e-41
"1942",0.02,278,"strat",3.72176236601892e-228,1.82294303739042e-39
"1943",0.02,278,"calib",1.26921078752578e-209,3.92107408189514e-29
"1944",0.02,278,"lasso",4.88325469214071e-241,1.07497701826866e-42
"1945",0.02,278,"logit",1.09398353842913e-250,1.14395362986929e-48
"1946",0.02,278,"bart",3.91631723236101e-257,4.98557789300488e-55
"1947",0.02,279,"none",3.14691256955858e-196,4.59928451611633e-31
"1948",0.02,279,"rake",9.98978934566573e-184,2.22017398193538e-23
"1949",0.02,279,"strat",1.4999049096789e-218,3.61256958414353e-37
"1950",0.02,279,"calib",9.55616817646389e-192,1.12250906334305e-26
"1951",0.02,279,"lasso",2.96331725632868e-173,1.88520767793927e-21
"1952",0.02,279,"logit",4.64774731794878e-164,1.65898965857073e-20
"1953",0.02,279,"bart",4.23835902788195e-224,2.62402189344189e-35
"1954",0.02,280,"none",9.52814545949716e-214,1.04914130140733e-40
"1955",0.02,280,"rake",3.8865412156582e-228,4.18211734127397e-37
"1956",0.02,280,"strat",3.95750655163283e-240,3.74229147776539e-50
"1957",0.02,280,"calib",7.68826864632847e-245,1.80164761511694e-57
"1958",0.02,280,"lasso",3.90529055646347e-233,1.30205486858145e-47
"1959",0.02,280,"logit",1.53428763935251e-259,3.12401909969787e-81
"1960",0.02,280,"bart",5.27306258991225e-252,7.85075557505545e-54
"1961",0.02,281,"none",1.57875664501609e-200,1.0722548052499e-27
"1962",0.02,281,"rake",1.24520581472671e-212,1.46880494253553e-18
"1963",0.02,281,"strat",3.97481385171324e-234,5.84589857521172e-35
"1964",0.02,281,"calib",4.41746897762722e-263,1.89873035394004e-48
"1965",0.02,281,"lasso",1.12318453641888e-234,2.56433246701754e-33
"1966",0.02,281,"logit",2.76553636764999e-228,1.89548442196762e-12
"1967",0.02,281,"bart",3.615636293073e-231,2.39466364070275e-34
"1968",0.02,282,"none",5.35826995315274e-204,5.23799268897878e-29
"1969",0.02,282,"rake",5.41134873462221e-229,2.17693261142885e-32
"1970",0.02,282,"strat",1.4120514012469e-223,7.96332702443225e-27
"1971",0.02,282,"calib",3.13743494977254e-215,2.39369352535251e-44
"1972",0.02,282,"lasso",1.01566715765753e-230,3.16126819298113e-29
"1973",0.02,282,"logit",5.69027719151088e-233,4.68397950449298e-33
"1974",0.02,282,"bart",2.71425990000242e-229,1.5144635730561e-24
"1975",0.02,283,"none",3.71576854202187e-190,5.19399048355113e-26
"1976",0.02,283,"rake",4.04170046270326e-224,6.0373717027969e-43
"1977",0.02,283,"strat",1.10228133193569e-225,2.07851304530063e-30
"1978",0.02,283,"calib",3.34685747621945e-235,4.07324756911396e-43
"1979",0.02,283,"lasso",7.4800171448345e-226,2.11284749563826e-36
"1980",0.02,283,"logit",5.27580069460822e-236,2.0058422479789e-10
"1981",0.02,283,"bart",1.68599184771149e-224,2.51422636474054e-30
"1982",0.02,284,"none",4.32261502277827e-190,8.00991082379921e-27
"1983",0.02,284,"rake",1.7654348072253e-212,2.63268944743907e-29
"1984",0.02,284,"strat",6.17015083532451e-227,1.71471416781241e-31
"1985",0.02,284,"calib",1.29999038698025e-236,7.3125769594923e-63
"1986",0.02,284,"lasso",1.22034538625186e-197,2.88318863265399e-27
"1987",0.02,284,"logit",7.22113966892319e-204,4.18715841401832e-26
"1988",0.02,284,"bart",7.75537960477733e-225,9.81951732713035e-30
"1989",0.02,285,"none",2.10260237271591e-198,1.13037401722842e-30
"1990",0.02,285,"rake",7.16970388369622e-218,6.02574282263889e-32
"1991",0.02,285,"strat",5.70061058344606e-220,4.52466371650092e-29
"1992",0.02,285,"calib",7.95287350782604e-245,1.59935625595559e-42
"1993",0.02,285,"lasso",2.47794765604584e-215,4.18793541345431e-36
"1994",0.02,285,"logit",4.04990972314037e-199,1.06930000068542e-29
"1995",0.02,285,"bart",2.9115082804343e-236,1.27208931420166e-38
"1996",0.02,286,"none",3.55376115826742e-192,2.11972392092599e-28
"1997",0.02,286,"rake",1.59751161142518e-208,4.18378658998797e-28
"1998",0.02,286,"strat",6.94222797395406e-224,3.99385076329794e-33
"1999",0.02,286,"calib",5.64783348065311e-224,4.64099113478658e-35
"2000",0.02,286,"lasso",1.89751872330364e-220,4.11278921781455e-40
"2001",0.02,286,"logit",1.73244509291069e-225,5.81253439656821e-36
"2002",0.02,286,"bart",9.1586066553645e-223,1.95333547004176e-32
"2003",0.02,287,"none",2.4012984351671e-206,1.01343417017186e-33
"2004",0.02,287,"rake",8.45646740548342e-230,1.01732982104508e-36
"2005",0.02,287,"strat",5.44985417224258e-246,2.03081734152357e-46
"2006",0.02,287,"calib",2.4012984351671e-206,1.01343417017186e-33
"2007",0.02,287,"lasso",1.33726937615722e-252,3.56447692896605e-46
"2008",0.02,287,"logit",1.85322181441594e-230,1.12463103140586e-48
"2009",0.02,287,"bart",2.38177878869086e-253,9.63081048361207e-50
"2010",0.02,288,"none",6.72838765262982e-199,2.69400196190696e-26
"2011",0.02,288,"rake",8.00705299688341e-210,1.88861688566659e-24
"2012",0.02,288,"strat",1.47417326444496e-245,1.39476836765622e-34
"2013",0.02,288,"calib",1.93442914149529e-251,1.57754319553503e-47
"2014",0.02,288,"lasso",5.5176505250081e-237,2.27462065667328e-44
"2015",0.02,288,"logit",8.56063199644142e-203,8.58274931322982e-24
"2016",0.02,288,"bart",6.84625062562177e-233,7.37749937654275e-34
"2017",0.02,289,"none",1.95546655314977e-213,1.5238128724213e-34
"2018",0.02,289,"rake",1.17461514227487e-257,9.23635710104516e-53
"2019",0.02,289,"strat",7.24834674408249e-247,2.96257762480708e-46
"2020",0.02,289,"calib",5.23638723333189e-241,5.73689815407564e-44
"2021",0.02,289,"lasso",5.71387177968068e-215,2.09870954723542e-33
"2022",0.02,289,"logit",1.91342543857793e-244,2.88373356250936e-45
"2023",0.02,289,"bart",7.11718838591278e-260,1.32220767970308e-54
"2024",0.02,290,"none",1.68297819002017e-197,5.17692369254504e-28
"2025",0.02,290,"rake",1.32340244345832e-221,1.36057157194301e-27
"2026",0.02,290,"strat",4.76165030949737e-224,5.83573809378745e-34
"2027",0.02,290,"calib",1.90729017447292e-226,9.94010640164861e-39
"2028",0.02,290,"lasso",2.05138871041008e-218,3.66510329960397e-33
"2029",0.02,290,"logit",4.39662343271707e-165,0.00609142621751194
"2030",0.02,290,"bart",1.04622170392519e-230,3.11861050738991e-31
"2031",0.02,291,"none",3.55407823408452e-219,7.35462416160932e-40
"2032",0.02,291,"rake",6.68524229844423e-252,3.39072027257117e-53
"2033",0.02,291,"strat",8.5798704502906e-241,9.69566553956789e-44
"2034",0.02,291,"calib",1.74709584040912e-206,5.12971543212969e-38
"2035",0.02,291,"lasso",1.16521592641574e-262,2.59623247089424e-58
"2036",0.02,291,"logit",1.33968815010048e-260,3.08954138273417e-55
"2037",0.02,291,"bart",2.02735286381843e-247,2.0181291233206e-45
"2038",0.02,292,"none",8.04707568034446e-198,3.33420779414517e-32
"2039",0.02,292,"rake",1.0933206827355e-222,1.10031273815475e-25
"2040",0.02,292,"strat",5.45542491137272e-216,1.31458956126014e-34
"2041",0.02,292,"calib",4.14081885482515e-232,3.49910860717365e-34
"2042",0.02,292,"lasso",3.78838766151363e-250,8.37157414784228e-44
"2043",0.02,292,"logit",2.58283315818118e-217,7.3456675684366e-22
"2044",0.02,292,"bart",2.38466680349044e-239,9.24836927814934e-47
"2045",0.02,293,"none",3.10795745750604e-218,4.32738333619889e-42
"2046",0.02,293,"rake",3.96272215798551e-235,1.69172532837646e-43
"2047",0.02,293,"strat",5.41843481155155e-234,1.36507701812746e-37
"2048",0.02,293,"calib",2.42844180301533e-262,7.64138518643955e-59
"2049",0.02,293,"lasso",4.17256526684441e-229,1.8319906563146e-45
"2050",0.02,293,"logit",1.01080242708852e-245,7.40973033344563e-52
"2051",0.02,293,"bart",4.29293661265378e-256,6.24410215139967e-46
"2052",0.02,294,"none",6.02249401510436e-201,5.1424653427455e-33
"2053",0.02,294,"rake",1.15669739145359e-245,7.11247593774129e-54
"2054",0.02,294,"strat",9.21939278069911e-242,1.56739703543774e-51
"2055",0.02,294,"calib",9.36325793356226e-244,1.30887737528605e-41
"2056",0.02,294,"lasso",1.2371997458266e-233,5.64716691432611e-53
"2057",0.02,294,"logit",1.00338403481458e-232,1.77443628109222e-49
"2058",0.02,294,"bart",1.79581859217909e-224,2.14273421101145e-31
"2059",0.02,295,"none",4.81204140203203e-204,8.84276088524564e-33
"2060",0.02,295,"rake",1.06297540691982e-236,2.35266952337974e-44
"2061",0.02,295,"strat",4.10152102322092e-234,3.01661367496088e-37
"2062",0.02,295,"calib",3.14512356227341e-260,7.63112465406926e-56
"2063",0.02,295,"lasso",3.93113590675123e-210,3.26389982999224e-36
"2064",0.02,295,"logit",2.41304735741105e-275,8.76004427143663e-71
"2065",0.02,295,"bart",1.08824655439887e-247,1.12103420460718e-41
"2066",0.02,296,"none",4.45157663523926e-206,8.42097780720414e-37
"2067",0.02,296,"rake",2.48458605182782e-222,6.43735255960433e-36
"2068",0.02,296,"strat",1.44132358678476e-226,1.52164701149319e-36
"2069",0.02,296,"calib",1.42736585062024e-220,3.04691560000625e-30
"2070",0.02,296,"lasso",2.042023774135e-197,7.10791067122133e-31
"2071",0.02,296,"logit",2.02511229769997e-209,7.95494804810138e-19
"2072",0.02,296,"bart",4.95378339864809e-256,9.25247290544749e-52
"2073",0.02,297,"none",1.24910771562609e-219,1.85868767933759e-34
"2074",0.02,297,"rake",1.95052562497247e-241,1.37425117739275e-39
"2075",0.02,297,"strat",9.03896075185314e-240,6.56718032376862e-35
"2076",0.02,297,"calib",5.94508467274666e-257,5.52744877324812e-50
"2077",0.02,297,"lasso",1.62112637523349e-234,1.14986070604759e-40
"2078",0.02,297,"logit",2.77446305725765e-225,7.88394242261386e-34
"2079",0.02,297,"bart",2.49063746863396e-255,5.24593659849584e-43
"2080",0.02,298,"none",9.44969180857188e-188,2.78013951433677e-27
"2081",0.02,298,"rake",4.82804696196919e-215,7.7580432405082e-27
"2082",0.02,298,"strat",3.29841258671246e-241,3.66957875613178e-40
"2083",0.02,298,"calib",2.14286493484126e-200,2.79442118341611e-25
"2084",0.02,298,"lasso",1.02936570014154e-181,1.33464566938913e-24
"2085",0.02,298,"logit",2.250604301839e-206,7.51652213991832e-28
"2086",0.02,298,"bart",2.78748377593801e-240,5.6054858324873e-45
"2087",0.02,299,"none",4.85570380410948e-196,5.07511835674935e-28
"2088",0.02,299,"rake",5.02066362621292e-206,7.05302042128734e-25
"2089",0.02,299,"strat",1.64566821503554e-209,6.89256755890741e-23
"2090",0.02,299,"calib",5.81610607899428e-199,1.80402153797778e-29
"2091",0.02,299,"lasso",1.39263014131878e-202,8.09096095305783e-24
"2092",0.02,299,"logit",1.04209391268847e-172,9.03286433537872e-30
"2093",0.02,299,"bart",1.874231898648e-214,7.41265417041512e-26
"2094",0.02,300,"none",6.71886408718928e-228,1.80756839023356e-46
"2095",0.02,300,"rake",1.41736080542675e-251,8.58490998370812e-54
"2096",0.02,300,"strat",4.74049393280851e-257,1.45545104723475e-49
"2097",0.02,300,"calib",3.1000655392817e-262,5.24931635710657e-62
"2098",0.02,300,"lasso",1.5178953025834e-247,1.11093903565598e-50
"2099",0.02,300,"logit",1.11218313537113e-265,3.38899322686821e-66
"2100",0.02,300,"bart",1.43304700046966e-249,3.48736445496251e-48
"2101",0.02,301,"none",9.52439357003475e-214,1.71920446631872e-31
"2102",0.02,301,"rake",8.23201850845532e-247,3.47833320048738e-36
"2103",0.02,301,"strat",1.42443717031459e-227,5.84083392000027e-29
"2104",0.02,301,"calib",2.10470869259102e-237,1.04540039988608e-51
"2105",0.02,301,"lasso",7.87704643474229e-259,2.90437435170596e-43
"2106",0.02,301,"logit",1.04265829802537e-218,3.67374345037223e-27
"2107",0.02,301,"bart",2.69868893483961e-248,3.24026680920188e-40
"2108",0.02,302,"none",5.12851735875441e-191,1.17338928147584e-30
"2109",0.02,302,"rake",2.18653118216425e-243,8.59647068372648e-50
"2110",0.02,302,"strat",5.62827110126913e-246,9.2993076149993e-52
"2111",0.02,302,"calib",7.24696545310048e-261,1.83070220193084e-62
"2112",0.02,302,"lasso",2.58116065620141e-222,4.45372791025983e-46
"2113",0.02,302,"logit",2.24520444526415e-264,9.71879549999362e-37
"2114",0.02,302,"bart",7.16743808906416e-241,8.41525973660954e-43
"2115",0.02,303,"none",1.39754316459498e-208,1.11862466272735e-36
"2116",0.02,303,"rake",8.53409293974046e-238,1.97021515781604e-44
"2117",0.02,303,"strat",2.68868101485412e-237,9.2416687919948e-36
"2118",0.02,303,"calib",4.07905114356864e-215,3.03034710772405e-47
"2119",0.02,303,"lasso",5.82585430395808e-221,8.31234368273193e-43
"2120",0.02,303,"logit",1.99502170119874e-177,1.06424344759222e-25
"2121",0.02,303,"bart",7.96474327515971e-258,4.98492639153553e-45
"2122",0.02,304,"none",2.57806867512979e-191,2.66607097297876e-25
"2123",0.02,304,"rake",1.30519007226608e-217,1.98397266116345e-30
"2124",0.02,304,"strat",1.33368394610015e-212,1.3373055265034e-24
"2125",0.02,304,"calib",8.97382664496186e-225,7.13437297430532e-32
"2126",0.02,304,"lasso",6.4175781204836e-211,6.00635266288469e-31
"2127",0.02,304,"logit",1.49082578545725e-253,1.97395221246942e-33
"2128",0.02,304,"bart",3.11399742191019e-234,5.75002222451856e-28
"2129",0.02,305,"none",5.90748801114058e-192,2.37047130387326e-21
"2130",0.02,305,"rake",4.90287161191934e-219,2.40842100325645e-22
"2131",0.02,305,"strat",3.10055816997874e-222,4.69197125336029e-25
"2132",0.02,305,"calib",5.23170804096324e-224,2.35132569553933e-22
"2133",0.02,305,"lasso",2.66959329313238e-216,1.99200129183818e-26
"2134",0.02,305,"logit",3.01220676475712e-216,4.14463033057616e-29
"2135",0.02,305,"bart",4.50998504087977e-216,8.95637527783952e-28
"2136",0.02,306,"none",1.02789110501086e-208,5.79849331784266e-28
"2137",0.02,306,"rake",7.87679603746787e-244,2.25371727619573e-36
"2138",0.02,306,"strat",2.53753076267314e-243,6.76384698181753e-40
"2139",0.02,306,"calib",9.63226366476505e-224,3.42880372736794e-39
"2140",0.02,306,"lasso",2.58591169901251e-211,7.620760270596e-27
"2141",0.02,306,"logit",3.44154587683445e-223,6.6134669573225e-34
"2142",0.02,306,"bart",1.69998003331152e-242,1.7829491715494e-35
"2143",0.02,307,"none",2.52813029285116e-200,3.14569356242682e-30
"2144",0.02,307,"rake",6.00671638005427e-230,1.21930312534122e-36
"2145",0.02,307,"strat",1.08028471668815e-213,4.5245869200923e-33
"2146",0.02,307,"calib",5.37868890427814e-261,2.38259266445007e-59
"2147",0.02,307,"lasso",1.86471772963469e-252,2.19928211013642e-48
"2148",0.02,307,"logit",2.62298330267518e-245,3.72720646864916e-51
"2149",0.02,307,"bart",3.08115737294583e-258,7.36001344903104e-51
"2150",0.02,308,"none",1.8351057830528e-194,2.36247002421547e-28
"2151",0.02,308,"rake",8.54189038489558e-206,1.92961557731775e-30
"2152",0.02,308,"strat",1.59488380051338e-213,1.23737036430876e-28
"2153",0.02,308,"calib",1.16263570018406e-195,1.15277757000686e-33
"2154",0.02,308,"lasso",1.39581920203992e-212,2.56555602511877e-35
"2155",0.02,308,"logit",8.45179014391613e-190,4.03027791764362e-31
"2156",0.02,308,"bart",5.49548080925773e-226,2.67922014945566e-33
"2157",0.02,309,"none",1.02398087579378e-206,1.84338545201798e-29
"2158",0.02,309,"rake",1.76187581683131e-219,3.92743911091394e-23
"2159",0.02,309,"strat",3.2516731286406e-238,6.96349259719664e-35
"2160",0.02,309,"calib",1.29279686735427e-208,2.00577309193842e-31
"2161",0.02,309,"lasso",1.5350776355006e-239,2.33130410308064e-36
"2162",0.02,309,"logit",1.8984539061738e-247,1.20907671819675e-29
"2163",0.02,309,"bart",1.07941214330134e-229,9.67358684570506e-36
"2164",0.02,310,"none",1.32922103195168e-207,4.70746418342343e-35
"2165",0.02,310,"rake",1.50436162467715e-225,2.39479410497966e-37
"2166",0.02,310,"strat",5.51819388836286e-234,5.67441924177652e-41
"2167",0.02,310,"calib",1.40903783730313e-260,4.99403844512652e-54
"2168",0.02,310,"lasso",2.18421742849352e-222,1.29125845797125e-39
"2169",0.02,310,"logit",2.12799429741236e-227,1.71014713278965e-30
"2170",0.02,310,"bart",3.86873251086131e-231,7.01280120279076e-29
"2171",0.02,311,"none",3.62658554114181e-192,9.01644906874963e-22
"2172",0.02,311,"rake",4.16061696807423e-224,4.20928752688796e-22
"2173",0.02,311,"strat",5.92018150390187e-233,5.51609550462851e-26
"2174",0.02,311,"calib",3.0256249153651e-196,5.96180601879978e-21
"2175",0.02,311,"lasso",1.49631819535957e-204,5.56990757252204e-24
"2176",0.02,311,"logit",1.50555523709182e-226,5.4477072176568e-24
"2177",0.02,311,"bart",2.46015568920164e-236,3.81599817415189e-17
"2178",0.02,312,"none",1.30021763300127e-189,9.19558420726933e-23
"2179",0.02,312,"rake",8.79972809076348e-230,1.14940083884271e-32
"2180",0.02,312,"strat",3.14111834876767e-209,3.12360956910373e-22
"2181",0.02,312,"calib",8.16459558942182e-214,2.43433922388517e-29
"2182",0.02,312,"lasso",1.04268591648782e-222,2.02208487845853e-29
"2183",0.02,312,"logit",6.92165559291935e-224,2.90660000922593e-23
"2184",0.02,312,"bart",3.40240425397278e-218,3.2862815846805e-30
"2185",0.02,313,"none",1.0975688687692e-203,2.6807020669358e-29
"2186",0.02,313,"rake",2.79438786254793e-226,3.72414788192021e-34
"2187",0.02,313,"strat",1.96632501922477e-221,4.72419933893399e-33
"2188",0.02,313,"calib",2.28768475128798e-248,4.09847295854371e-45
"2189",0.02,313,"lasso",1.13445527991632e-227,2.42894078830272e-35
"2190",0.02,313,"logit",1.51831771624099e-261,3.34777278381697e-62
"2191",0.02,313,"bart",8.04774231014575e-238,1.23501078721316e-42
"2192",0.02,314,"none",8.70070680419034e-198,4.03940572530316e-27
"2193",0.02,314,"rake",5.96907411894994e-217,3.62488349177434e-21
"2194",0.02,314,"strat",2.29636339772654e-234,6.6514222874725e-38
"2195",0.02,314,"calib",6.78039677867792e-237,2.53864744797103e-42
"2196",0.02,314,"lasso",3.60683534683735e-199,2.25568835407005e-26
"2197",0.02,314,"logit",1.48614806205398e-217,4.14457359474625e-28
"2198",0.02,314,"bart",7.17843782381406e-221,1.84855910653166e-23
"2199",0.02,315,"none",9.14199835333766e-201,8.83421844833884e-30
