"","prop_sampled","sim_num","method","(Intercept)","age"
"334",0.25,48,"lasso",0,0
"335",0.25,48,"logit",0,0
"336",0.25,48,"bart",0,0
"337",0.25,49,"none",0,0
"338",0.25,49,"rake",0,0
"339",0.25,49,"strat",0,0
"340",0.25,49,"calib",0,0
"341",0.25,49,"lasso",0,0
"342",0.25,49,"logit",0,0
"343",0.25,49,"bart",0,0
"344",0.25,50,"none",0,0
"345",0.25,50,"rake",0,0
"346",0.25,50,"strat",0,0
"347",0.25,50,"calib",0,0
"348",0.25,50,"lasso",0,0
"349",0.25,50,"logit",0,0
"350",0.25,50,"bart",0,0
"351",0.25,51,"none",0,0
"352",0.25,51,"rake",0,0
"353",0.25,51,"strat",0,0
"354",0.25,51,"calib",0,0
"355",0.25,51,"lasso",0,0
"356",0.25,51,"logit",0,0
"357",0.25,51,"bart",0,0
"358",0.25,52,"none",0,0
"359",0.25,52,"rake",0,0
"360",0.25,52,"strat",0,0
"361",0.25,52,"calib",0,0
"362",0.25,52,"lasso",0,0
"363",0.25,52,"logit",0,0
"364",0.25,52,"bart",0,0
"365",0.25,53,"none",0,0
"366",0.25,53,"rake",0,0
"367",0.25,53,"strat",0,0
"368",0.25,53,"calib",0,0
"369",0.25,53,"lasso",0,0
"370",0.25,53,"logit",0,3.27290516918035e-202
"371",0.25,53,"bart",0,0
"372",0.25,54,"none",0,0
"373",0.25,54,"rake",0,0
"374",0.25,54,"strat",0,0
"375",0.25,54,"calib",0,0
"376",0.25,54,"lasso",0,0
"377",0.25,54,"logit",0,0
"378",0.25,54,"bart",0,0
"379",0.25,55,"none",0,0
"380",0.25,55,"rake",0,0
"381",0.25,55,"strat",0,0
"382",0.25,55,"calib",0,0
"383",0.25,55,"lasso",0,0
"384",0.25,55,"logit",0,0
"385",0.25,55,"bart",0,0
"386",0.25,56,"none",0,0
"387",0.25,56,"rake",0,0
"388",0.25,56,"strat",0,0
"389",0.25,56,"calib",0,0
"390",0.25,56,"lasso",0,0
"391",0.25,56,"logit",0,0
"392",0.25,56,"bart",0,0
"393",0.25,57,"none",0,0
"394",0.25,57,"rake",0,0
"395",0.25,57,"strat",0,0
"396",0.25,57,"calib",0,0
"397",0.25,57,"lasso",0,0
"398",0.25,57,"logit",0,0
"399",0.25,57,"bart",0,0
"400",0.25,58,"none",0,0
"401",0.25,58,"rake",0,0
"402",0.25,58,"strat",0,0
"403",0.25,58,"calib",0,0
"404",0.25,58,"lasso",0,0
"405",0.25,58,"logit",0,0
"406",0.25,58,"bart",0,0
"407",0.25,59,"none",0,0
"408",0.25,59,"rake",0,0
"409",0.25,59,"strat",0,0
"410",0.25,59,"calib",0,0
"411",0.25,59,"lasso",0,0
"412",0.25,59,"logit",0,0
"413",0.25,59,"bart",0,0
"414",0.25,60,"none",0,0
"415",0.25,60,"rake",0,0
"416",0.25,60,"strat",0,0
"417",0.25,60,"calib",0,0
"418",0.25,60,"lasso",0,1.31671005801631e-308
"419",0.25,60,"logit",0,0
"420",0.25,60,"bart",0,0
"421",0.25,61,"none",0,0
"422",0.25,61,"rake",0,0
"423",0.25,61,"strat",0,0
"424",0.25,61,"calib",0,0
"425",0.25,61,"lasso",0,0
"426",0.25,61,"logit",0,0
"427",0.25,61,"bart",0,0
"428",0.25,62,"none",0,0
"429",0.25,62,"rake",0,0
"430",0.25,62,"strat",0,0
"431",0.25,62,"calib",0,0
"432",0.25,62,"lasso",0,0
"433",0.25,62,"logit",0,0
"434",0.25,62,"bart",0,0
"435",0.25,63,"none",0,0
"436",0.25,63,"rake",0,0
"437",0.25,63,"strat",0,0
"438",0.25,63,"calib",0,0
"439",0.25,63,"lasso",0,0
"440",0.25,63,"logit",0,0
"441",0.25,63,"bart",0,0
"442",0.25,64,"none",0,0
"443",0.25,64,"rake",0,0
"444",0.25,64,"strat",0,0
"445",0.25,64,"calib",0,0
"446",0.25,64,"lasso",0,0
"447",0.25,64,"logit",0,0
"448",0.25,64,"bart",0,0
"449",0.25,65,"none",0,0
"450",0.25,65,"rake",0,0
"451",0.25,65,"strat",0,0
"452",0.25,65,"calib",0,0
"453",0.25,65,"lasso",0,0
"454",0.25,65,"logit",0,0
"455",0.25,65,"bart",0,0
"456",0.25,66,"none",0,0
"457",0.25,66,"rake",0,0
"458",0.25,66,"strat",0,0
"459",0.25,66,"calib",0,0
"460",0.25,66,"lasso",0,0
"461",0.25,66,"logit",0,0
"462",0.25,66,"bart",0,0
"463",0.25,67,"none",0,0
"464",0.25,67,"rake",0,0
"465",0.25,67,"strat",0,0
"466",0.25,67,"calib",0,0
"467",0.25,67,"lasso",0,0
"468",0.25,67,"logit",0,0
"469",0.25,67,"bart",0,0
"470",0.25,68,"none",0,0
"471",0.25,68,"rake",0,0
"472",0.25,68,"strat",0,0
"473",0.25,68,"calib",0,0
"474",0.25,68,"lasso",0,0
"475",0.25,68,"logit",0,0
"476",0.25,68,"bart",0,0
"477",0.25,69,"none",0,0
"478",0.25,69,"rake",0,0
"479",0.25,69,"strat",0,0
"480",0.25,69,"calib",0,0
"481",0.25,69,"lasso",0,0
"482",0.25,69,"logit",0,2.10229477174552e-308
"483",0.25,69,"bart",0,0
"484",0.25,70,"none",0,0
"485",0.25,70,"rake",0,0
"486",0.25,70,"strat",0,0
"487",0.25,70,"calib",0,0
"488",0.25,70,"lasso",0,0
"489",0.25,70,"logit",0,0
"490",0.25,70,"bart",0,0
"491",0.25,71,"none",0,0
"492",0.25,71,"rake",0,0
"493",0.25,71,"strat",0,0
"494",0.25,71,"calib",0,0
"495",0.25,71,"lasso",0,0
"496",0.25,71,"logit",0,0
"497",0.25,71,"bart",0,0
"498",0.25,72,"none",0,0
"499",0.25,72,"rake",0,0
"500",0.25,72,"strat",0,0
"501",0.25,72,"calib",0,0
"502",0.25,72,"lasso",0,0
"503",0.25,72,"logit",0,1.18363321350952e-295
"504",0.25,72,"bart",0,0
"505",0.25,73,"none",0,0
"506",0.25,73,"rake",0,0
"507",0.25,73,"strat",0,0
"508",0.25,73,"calib",0,0
"509",0.25,73,"lasso",0,0
"510",0.25,73,"logit",0,0
"511",0.25,73,"bart",0,0
"512",0.25,74,"none",0,0
"513",0.25,74,"rake",0,0
"514",0.25,74,"strat",0,0
"515",0.25,74,"calib",0,0
"516",0.25,74,"lasso",0,0
"517",0.25,74,"logit",0,0
"518",0.25,74,"bart",0,0
"519",0.25,75,"none",0,0
"520",0.25,75,"rake",0,0
"521",0.25,75,"strat",0,0
"522",0.25,75,"calib",0,0
"523",0.25,75,"lasso",0,0
"524",0.25,75,"logit",0,0
"525",0.25,75,"bart",0,0
"526",0.25,76,"none",0,0
"527",0.25,76,"rake",0,0
"528",0.25,76,"strat",0,0
"529",0.25,76,"calib",0,0
"530",0.25,76,"lasso",0,0
"531",0.25,76,"logit",0,0
"532",0.25,76,"bart",0,0
"533",0.25,77,"none",0,0
"534",0.25,77,"rake",0,0
"535",0.25,77,"strat",0,0
"536",0.25,77,"calib",0,0
"537",0.25,77,"lasso",0,0
"538",0.25,77,"logit",0,0
"539",0.25,77,"bart",0,0
"540",0.25,78,"none",0,0
"541",0.25,78,"rake",0,0
"542",0.25,78,"strat",0,0
"543",0.25,78,"calib",0,0
"544",0.25,78,"lasso",0,0
"545",0.25,78,"logit",0,4.40052174237682e-284
"546",0.25,78,"bart",0,0
"547",0.25,79,"none",0,0
"548",0.25,79,"rake",0,0
"549",0.25,79,"strat",0,0
"550",0.25,79,"calib",0,0
"551",0.25,79,"lasso",0,0
"552",0.25,79,"logit",0,0
"553",0.25,79,"bart",0,0
"554",0.25,80,"none",0,0
"555",0.25,80,"rake",0,0
"556",0.25,80,"strat",0,0
"557",0.25,80,"calib",0,0
"558",0.25,80,"lasso",0,0
"559",0.25,80,"logit",0,0
"560",0.25,80,"bart",0,0
"561",0.25,81,"none",0,0
"562",0.25,81,"rake",0,0
"563",0.25,81,"strat",0,0
"564",0.25,81,"calib",0,0
"565",0.25,81,"lasso",0,0
"566",0.25,81,"logit",0,0
"567",0.25,81,"bart",0,0
"568",0.25,82,"none",0,0
"569",0.25,82,"rake",0,0
"570",0.25,82,"strat",0,0
"571",0.25,82,"calib",0,0
"572",0.25,82,"lasso",0,0
"573",0.25,82,"logit",0,0
"574",0.25,82,"bart",0,0
"575",0.25,83,"none",0,0
"576",0.25,83,"rake",0,0
"577",0.25,83,"strat",0,0
"578",0.25,83,"calib",0,0
"579",0.25,83,"lasso",0,0
"580",0.25,83,"logit",0,0
"581",0.25,83,"bart",0,0
"582",0.25,84,"none",0,0
"583",0.25,84,"rake",0,0
"584",0.25,84,"strat",0,0
"585",0.25,84,"calib",0,0
"586",0.25,84,"lasso",0,0
"587",0.25,84,"logit",0,0
"588",0.25,84,"bart",0,0
"589",0.25,85,"none",0,0
"590",0.25,85,"rake",0,0
"591",0.25,85,"strat",0,0
"592",0.25,85,"calib",0,0
"593",0.25,85,"lasso",0,0
"594",0.25,85,"logit",0,2.96981280484721e-300
"595",0.25,85,"bart",0,0
"596",0.25,86,"none",0,0
"597",0.25,86,"rake",0,0
"598",0.25,86,"strat",0,0
"599",0.25,86,"calib",0,0
"600",0.25,86,"lasso",0,0
"601",0.25,86,"logit",0,0
"602",0.25,86,"bart",0,0
"603",0.25,87,"none",0,0
"604",0.25,87,"rake",0,0
"605",0.25,87,"strat",0,0
"606",0.25,87,"calib",0,0
"607",0.25,87,"lasso",0,0
"608",0.25,87,"logit",0,0
"609",0.25,87,"bart",0,0
"610",0.25,88,"none",0,0
"611",0.25,88,"rake",0,0
"612",0.25,88,"strat",0,0
"613",0.25,88,"calib",0,0
"614",0.25,88,"lasso",0,0
"615",0.25,88,"logit",0,0
"616",0.25,88,"bart",0,0
"617",0.25,89,"none",0,0
"618",0.25,89,"rake",0,0
"619",0.25,89,"strat",0,0
"620",0.25,89,"calib",0,0
"621",0.25,89,"lasso",0,0
"622",0.25,89,"logit",0,0
"623",0.25,89,"bart",0,0
"624",0.25,90,"none",0,0
"625",0.25,90,"rake",0,0
"626",0.25,90,"strat",0,0
"627",0.25,90,"calib",0,0
"628",0.25,90,"lasso",0,0
"629",0.25,90,"logit",0,0
"630",0.25,90,"bart",0,0
"631",0.25,91,"none",0,0
"632",0.25,91,"rake",0,0
"633",0.25,91,"strat",0,0
"634",0.25,91,"calib",0,0
"635",0.25,91,"lasso",0,0
"636",0.25,91,"logit",0,0
"637",0.25,91,"bart",0,0
"638",0.25,92,"none",0,0
"639",0.25,92,"rake",0,0
"640",0.25,92,"strat",0,0
"641",0.25,92,"calib",0,0
"642",0.25,92,"lasso",0,0
"643",0.25,92,"logit",0,0
"644",0.25,92,"bart",0,0
"645",0.25,93,"none",0,0
"646",0.25,93,"rake",0,0
"647",0.25,93,"strat",0,0
"648",0.25,93,"calib",0,0
"649",0.25,93,"lasso",0,0
"650",0.25,93,"logit",0,0
"651",0.25,93,"bart",0,0
"652",0.25,94,"none",0,0
"653",0.25,94,"rake",0,0
"654",0.25,94,"strat",0,0
"655",0.25,94,"calib",0,0
"656",0.25,94,"lasso",0,0
"657",0.25,94,"logit",0,0
"658",0.25,94,"bart",0,0
"659",0.25,95,"none",0,0
"660",0.25,95,"rake",0,0
"661",0.25,95,"strat",0,0
"662",0.25,95,"calib",0,0
"663",0.25,95,"lasso",0,0
"664",0.25,95,"logit",0,0
"665",0.25,95,"bart",0,0
"666",0.25,96,"none",0,0
"667",0.25,96,"rake",0,0
"668",0.25,96,"strat",0,0
"669",0.25,96,"calib",0,0
"670",0.25,96,"lasso",0,0
"671",0.25,96,"logit",0,0
"672",0.25,96,"bart",0,0
"673",0.25,97,"none",0,0
"674",0.25,97,"rake",0,0
"675",0.25,97,"strat",0,0
"676",0.25,97,"calib",0,0
"677",0.25,97,"lasso",0,0
"678",0.25,97,"logit",0,0
"679",0.25,97,"bart",0,0
"680",0.25,98,"none",0,0
"681",0.25,98,"rake",0,0
"682",0.25,98,"strat",0,0
"683",0.25,98,"calib",0,0
"684",0.25,98,"lasso",0,0
"685",0.25,98,"logit",0,0
"686",0.25,98,"bart",0,0
"687",0.25,99,"none",0,0
"688",0.25,99,"rake",0,0
"689",0.25,99,"strat",0,0
"690",0.25,99,"calib",0,0
"691",0.25,99,"lasso",0,0
"692",0.25,99,"logit",0,0
"693",0.25,99,"bart",0,0
"694",0.25,100,"none",0,0
"695",0.25,100,"rake",0,0
"696",0.25,100,"strat",0,0
"697",0.25,100,"calib",0,0
"698",0.25,100,"lasso",0,0
"699",0.25,100,"logit",0,0
"700",0.25,100,"bart",0,0
"701",0.25,101,"none",0,0
"702",0.25,101,"rake",0,0
"703",0.25,101,"strat",0,0
"704",0.25,101,"calib",0,0
"705",0.25,101,"lasso",0,0
"706",0.25,101,"logit",0,0
"707",0.25,101,"bart",0,0
"708",0.25,102,"none",0,0
"709",0.25,102,"rake",0,0
"710",0.25,102,"strat",0,0
"711",0.25,102,"calib",0,0
"712",0.25,102,"lasso",0,0
"713",0.25,102,"logit",0,0
"714",0.25,102,"bart",0,0
"715",0.25,103,"none",0,0
"716",0.25,103,"rake",0,0
"717",0.25,103,"strat",0,0
"718",0.25,103,"calib",0,0
"719",0.25,103,"lasso",0,0
"720",0.25,103,"logit",0,0
"721",0.25,103,"bart",0,0
"722",0.25,104,"none",0,0
"723",0.25,104,"rake",0,0
"724",0.25,104,"strat",0,0
"725",0.25,104,"calib",0,0
"726",0.25,104,"lasso",0,0
"727",0.25,104,"logit",0,0
"728",0.25,104,"bart",0,0
"729",0.25,105,"none",0,0
"730",0.25,105,"rake",0,0
"731",0.25,105,"strat",0,0
"732",0.25,105,"calib",0,0
"733",0.25,105,"lasso",0,0
"734",0.25,105,"logit",0,0
"735",0.25,105,"bart",0,0
"736",0.25,106,"none",0,0
"737",0.25,106,"rake",0,0
"738",0.25,106,"strat",0,0
"739",0.25,106,"calib",0,0
"740",0.25,106,"lasso",0,0
"741",0.25,106,"logit",0,0
"742",0.25,106,"bart",0,0
"743",0.25,107,"none",0,0
"744",0.25,107,"rake",0,0
"745",0.25,107,"strat",0,0
"746",0.25,107,"calib",0,0
"747",0.25,107,"lasso",0,0
"748",0.25,107,"logit",0,1.61689089755896e-208
"749",0.25,107,"bart",0,0
"750",0.25,108,"none",0,0
"751",0.25,108,"rake",0,0
"752",0.25,108,"strat",0,0
"753",0.25,108,"calib",0,0
"754",0.25,108,"lasso",0,0
"755",0.25,108,"logit",0,0
"756",0.25,108,"bart",0,0
"757",0.25,109,"none",0,0
"758",0.25,109,"rake",0,0
"759",0.25,109,"strat",0,0
"760",0.25,109,"calib",0,0
"761",0.25,109,"lasso",0,0
"762",0.25,109,"logit",0,0
"763",0.25,109,"bart",0,0
"764",0.25,110,"none",0,0
"765",0.25,110,"rake",0,0
"766",0.25,110,"strat",0,0
"767",0.25,110,"calib",0,0
"768",0.25,110,"lasso",0,0
"769",0.25,110,"logit",0,0
"770",0.25,110,"bart",0,0
"771",0.25,111,"none",0,0
"772",0.25,111,"rake",0,0
"773",0.25,111,"strat",0,0
"774",0.25,111,"calib",0,0
"775",0.25,111,"lasso",0,0
"776",0.25,111,"logit",0,0
"777",0.25,111,"bart",0,0
"778",0.25,112,"none",0,0
"779",0.25,112,"rake",0,0
"780",0.25,112,"strat",0,0
"781",0.25,112,"calib",0,0
"782",0.25,112,"lasso",0,0
"783",0.25,112,"logit",0,0
"784",0.25,112,"bart",0,0
"785",0.25,113,"none",0,0
"786",0.25,113,"rake",0,0
"787",0.25,113,"strat",0,0
"788",0.25,113,"calib",0,0
"789",0.25,113,"lasso",0,0
"790",0.25,113,"logit",0,0
"791",0.25,113,"bart",0,0
"792",0.25,114,"none",0,0
"793",0.25,114,"rake",0,0
"794",0.25,114,"strat",0,0
"795",0.25,114,"calib",0,0
"796",0.25,114,"lasso",0,0
"797",0.25,114,"logit",0,0
"798",0.25,114,"bart",0,0
"799",0.25,115,"none",0,0
"800",0.25,115,"rake",0,0
"801",0.25,115,"strat",0,0
"802",0.25,115,"calib",0,0
"803",0.25,115,"lasso",0,0
"804",0.25,115,"logit",0,0
"805",0.25,115,"bart",0,0
"806",0.25,116,"none",0,0
"807",0.25,116,"rake",0,0
"808",0.25,116,"strat",0,0
"809",0.25,116,"calib",0,0
"810",0.25,116,"lasso",0,0
"811",0.25,116,"logit",0,0
"812",0.25,116,"bart",0,0
